id_principal,casa,id_documento,sigla,descricao_tipo_documento,id_autor,data,url_inteiro_teor,id_leggo,peso_autor_documento,casa_autor,nome_eleitoral,autores,id_autor_parlametria,tipo_documento,tipo_acao
2252619,camara,2254555,REQ 1433/2020,Requerimento,204483,2020-06-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1900890,9c4bb6cced1e36a645164df0f3b6b1f2,0.05,camara,Dep. Vilson Da Fetaemg (PSB/MG),Dep. Vilson Da Fetaemg (PSB/MG),1204483,Requerimento,Proposição
2252619,camara,2254555,REQ 1433/2020,Requerimento,204561,2020-06-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1900890,9c4bb6cced1e36a645164df0f3b6b1f2,0.05,camara,Dep. Bira Do Pindaré (PSB/MA),Dep. Bira Do Pindaré (PSB/MA),1204561,Requerimento,Proposição
2252619,camara,2254555,REQ 1433/2020,Requerimento,204429,2020-06-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1900890,9c4bb6cced1e36a645164df0f3b6b1f2,0.05,camara,Dep. João H. Campos (PSB/PE),Dep. João H. Campos (PSB/PE),1204429,Requerimento,Proposição
2252619,camara,2254555,REQ 1433/2020,Requerimento,141508,2020-06-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1900890,9c4bb6cced1e36a645164df0f3b6b1f2,0.05,camara,Dep. Mauro Nazif (PSB/RO),Dep. Mauro Nazif (PSB/RO),1141508,Requerimento,Proposição
2252619,camara,2254555,REQ 1433/2020,Requerimento,204389,2020-06-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1900890,9c4bb6cced1e36a645164df0f3b6b1f2,0.05,camara,Dep. Elias Vaz (PSB/GO),Dep. Elias Vaz (PSB/GO),1204389,Requerimento,Proposição
2252619,camara,2254555,REQ 1433/2020,Requerimento,204558,2020-06-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1900890,9c4bb6cced1e36a645164df0f3b6b1f2,0.05,camara,Dep. Marcelo Nilo (PSB/BA),Dep. Marcelo Nilo (PSB/BA),1204558,Requerimento,Proposição
2252619,camara,2254555,REQ 1433/2020,Requerimento,178922,2020-06-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1900890,9c4bb6cced1e36a645164df0f3b6b1f2,0.05,camara,Dep. Tadeu Alencar (PSB/PE),Dep. Tadeu Alencar (PSB/PE),1178922,Requerimento,Proposição
2252619,camara,2257689,REQ 1857/2020,Requerimento,76874,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. Marcelo Freixo (PSOL/RJ),Dep. Marcelo Freixo (PSOL/RJ),176874,Requerimento,Proposição
2252619,camara,2257689,REQ 1857/2020,Requerimento,204535,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. Sâmia Bomfim (PSOL/SP),Dep. Sâmia Bomfim (PSOL/SP),1204535,Requerimento,Proposição
2252619,camara,2257689,REQ 1857/2020,Requerimento,204407,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. Fernanda Melchionna (PSOL/RS),Dep. Fernanda Melchionna (PSOL/RS),1204407,Requerimento,Proposição
2252619,camara,2257689,REQ 1857/2020,Requerimento,205548,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. David Miranda (PSOL/RJ),Dep. David Miranda (PSOL/RJ),1205548,Requerimento,Proposição
2252619,camara,2257689,REQ 1857/2020,Requerimento,152605,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. Glauber Braga (PSOL/RJ),Dep. Glauber Braga (PSOL/RJ),1152605,Requerimento,Proposição
2252619,camara,2257689,REQ 1857/2020,Requerimento,74784,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. Luiza Erundina (PSOL/SP),Dep. Luiza Erundina (PSOL/SP),174784,Requerimento,Proposição
2252619,camara,2257689,REQ 1857/2020,Requerimento,73531,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. Ivan Valente (PSOL/SP),Dep. Ivan Valente (PSOL/SP),173531,Requerimento,Proposição
2252619,camara,2257689,REQ 1857/2020,Requerimento,134812,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. Edmilson Rodrigues (PSOL/PA),Dep. Edmilson Rodrigues (PSOL/PA),1134812,Requerimento,Proposição
2252619,camara,2257689,REQ 1857/2020,Requerimento,204509,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. Áurea Carolina (PSOL/MG),Dep. Áurea Carolina (PSOL/MG),1204509,Requerimento,Proposição
2252799,camara,2252799,PDL 225/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,76874,2020-05-14,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Marcelo Freixo (PSOL/RJ),Dep. Marcelo Freixo (PSOL/RJ),176874,Prop. Original / Apensada,Proposição
2252799,camara,2252799,PDL 225/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204407,2020-05-14,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Fernanda Melchionna (PSOL/RS),Dep. Fernanda Melchionna (PSOL/RS),1204407,Prop. Original / Apensada,Proposição
2252799,camara,2252799,PDL 225/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,134812,2020-05-14,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Edmilson Rodrigues (PSOL/PA),Dep. Edmilson Rodrigues (PSOL/PA),1134812,Prop. Original / Apensada,Proposição
2252799,camara,2252799,PDL 225/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204535,2020-05-14,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Sâmia Bomfim (PSOL/SP),Dep. Sâmia Bomfim (PSOL/SP),1204535,Prop. Original / Apensada,Proposição
2252799,camara,2252799,PDL 225/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,205548,2020-05-14,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. David Miranda (PSOL/RJ),Dep. David Miranda (PSOL/RJ),1205548,Prop. Original / Apensada,Proposição
2252799,camara,2252799,PDL 225/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74784,2020-05-14,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Luiza Erundina (PSOL/SP),Dep. Luiza Erundina (PSOL/SP),174784,Prop. Original / Apensada,Proposição
2252799,camara,2252799,PDL 225/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73531,2020-05-14,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Ivan Valente (PSOL/SP),Dep. Ivan Valente (PSOL/SP),173531,Prop. Original / Apensada,Proposição
2252799,camara,2252799,PDL 225/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204464,2020-05-14,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Talíria Petrone (PSOL/RJ),Dep. Talíria Petrone (PSOL/RJ),1204464,Prop. Original / Apensada,Proposição
2252799,camara,2252799,PDL 225/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,152605,2020-05-14,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Glauber Braga (PSOL/RJ),Dep. Glauber Braga (PSOL/RJ),1152605,Prop. Original / Apensada,Proposição
2252799,camara,2252799,PDL 225/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204509,2020-05-14,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Áurea Carolina (PSOL/MG),Dep. Áurea Carolina (PSOL/MG),1204509,Prop. Original / Apensada,Proposição
2252799,camara,2257689,REQ 1857/2020,Requerimento,204509,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. Áurea Carolina (PSOL/MG),Dep. Áurea Carolina (PSOL/MG),1204509,Requerimento,Proposição
2252799,camara,2257689,REQ 1857/2020,Requerimento,204535,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. Sâmia Bomfim (PSOL/SP),Dep. Sâmia Bomfim (PSOL/SP),1204535,Requerimento,Proposição
2252799,camara,2257689,REQ 1857/2020,Requerimento,134812,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. Edmilson Rodrigues (PSOL/PA),Dep. Edmilson Rodrigues (PSOL/PA),1134812,Requerimento,Proposição
2252799,camara,2257689,REQ 1857/2020,Requerimento,205548,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. David Miranda (PSOL/RJ),Dep. David Miranda (PSOL/RJ),1205548,Requerimento,Proposição
2252799,camara,2257689,REQ 1857/2020,Requerimento,204407,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. Fernanda Melchionna (PSOL/RS),Dep. Fernanda Melchionna (PSOL/RS),1204407,Requerimento,Proposição
2252799,camara,2257689,REQ 1857/2020,Requerimento,76874,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. Marcelo Freixo (PSOL/RJ),Dep. Marcelo Freixo (PSOL/RJ),176874,Requerimento,Proposição
2252799,camara,2257689,REQ 1857/2020,Requerimento,74784,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. Luiza Erundina (PSOL/SP),Dep. Luiza Erundina (PSOL/SP),174784,Requerimento,Proposição
2252799,camara,2257689,REQ 1857/2020,Requerimento,152605,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. Glauber Braga (PSOL/RJ),Dep. Glauber Braga (PSOL/RJ),1152605,Requerimento,Proposição
2252799,camara,2257689,REQ 1857/2020,Requerimento,73531,2020-07-15,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. Ivan Valente (PSOL/SP),Dep. Ivan Valente (PSOL/SP),173531,Requerimento,Proposição
2252883,camara,2252883,PDL 228/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,132504,2020-05-18,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894729,330f394d2388250c763c3ab946fb4daf,0.3333333333333333,camara,Dep. Enio Verri (PT/-),Dep. Enio Verri (PT/-),1132504,Prop. Original / Apensada,Proposição
2252883,camara,2252883,PDL 228/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178986,2020-05-18,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894729,330f394d2388250c763c3ab946fb4daf,0.3333333333333333,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Prop. Original / Apensada,Proposição
2252883,camara,2252883,PDL 228/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178970,2020-05-18,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894729,330f394d2388250c763c3ab946fb4daf,0.3333333333333333,camara,Dep. João Daniel (PT/SE),Dep. João Daniel (PT/SE),1178970,Prop. Original / Apensada,Proposição
2253313,camara,2253313,PDL 235/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204468,2020-05-20,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1895971,d51394bb3a19ddf90e0a97d5505dce33,1,camara,Dep. Joenia Wapichana (REDE/RR),Dep. Joenia Wapichana (REDE/RR),1204468,Prop. Original / Apensada,Proposição
2254012,camara,2254012,PDL 247/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178970,2020-05-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1898904,a175c8bda7e2631cc1e9736d566c123a,0.14285714285714285,camara,Dep. João Daniel (PT/SE),Dep. João Daniel (PT/SE),1178970,Prop. Original / Apensada,Proposição
2254012,camara,2254012,PDL 247/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160535,2020-05-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1898904,a175c8bda7e2631cc1e9736d566c123a,0.14285714285714285,camara,Dep. Marcon (PT/RS),Dep. Marcon (PT/RS),1160535,Prop. Original / Apensada,Proposição
2254012,camara,2254012,PDL 247/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160610,2020-05-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1898904,a175c8bda7e2631cc1e9736d566c123a,0.14285714285714285,camara,Dep. Valmir Assunção (PT/BA),Dep. Valmir Assunção (PT/BA),1160610,Prop. Original / Apensada,Proposição
2254012,camara,2254012,PDL 247/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204370,2020-05-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1898904,a175c8bda7e2631cc1e9736d566c123a,0.14285714285714285,camara,Dep. Célio Moura (PT/TO),Dep. Célio Moura (PT/TO),1204370,Prop. Original / Apensada,Proposição
2254012,camara,2254012,PDL 247/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74160,2020-05-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1898904,a175c8bda7e2631cc1e9736d566c123a,0.14285714285714285,camara,Dep. Patrus Ananias (PT/MG),Dep. Patrus Ananias (PT/MG),174160,Prop. Original / Apensada,Proposição
2254012,camara,2254012,PDL 247/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204467,2020-05-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1898904,a175c8bda7e2631cc1e9736d566c123a,0.14285714285714285,camara,Dep. Professora Rosa Neide (PT/MT),Dep. Professora Rosa Neide (PT/MT),1204467,Prop. Original / Apensada,Proposição
2254012,camara,2254012,PDL 247/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178986,2020-05-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1898904,a175c8bda7e2631cc1e9736d566c123a,0.14285714285714285,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Prop. Original / Apensada,Proposição
2256399,camara,2256399,PDL 310/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,162332,2020-06-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1908580,e4aad2327720ccbf7c8250365a1b16ff,1,camara,Dep. Luiz Nishimori (PL/PR),Dep. Luiz Nishimori (PL/PR),1162332,Prop. Original / Apensada,Proposição
2256399,camara,2257033,REQ 1788/2020,Requerimento de Urgência (Art. 155 do RICD),204395,2020-07-08,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1911025,e4aad2327720ccbf7c8250365a1b16ff,0.2,camara,Dep. Pedro Lupion (DEM/PR),Dep. Pedro Lupion (DEM/PR),1204395,Requerimento,Proposição
2256399,camara,2257033,REQ 1788/2020,Requerimento de Urgência (Art. 155 do RICD),141391,2020-07-08,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1911025,e4aad2327720ccbf7c8250365a1b16ff,0.2,camara,Dep. Arnaldo Jardim (CIDADANIA/SP),Dep. Arnaldo Jardim (CIDADANIA/SP),1141391,Requerimento,Proposição
2256399,camara,2257033,REQ 1788/2020,Requerimento de Urgência (Art. 155 do RICD),160541,2020-07-08,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1911025,e4aad2327720ccbf7c8250365a1b16ff,0.2,camara,Dep. Arthur Lira (PP/AL),Dep. Arthur Lira (PP/AL),1160541,Requerimento,Proposição
2256399,camara,2257033,REQ 1788/2020,Requerimento de Urgência (Art. 155 do RICD),141422,2020-07-08,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1911025,e4aad2327720ccbf7c8250365a1b16ff,0.2,camara,Dep. Efraim Filho (DEM/-),Dep. Efraim Filho (DEM/-),1141422,Requerimento,Proposição
2256399,camara,2257033,REQ 1788/2020,Requerimento de Urgência (Art. 155 do RICD),204398,2020-07-08,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1911025,e4aad2327720ccbf7c8250365a1b16ff,0.2,camara,Dep. Felipe Francischini (PSL/PR),Dep. Felipe Francischini (PSL/PR),1204398,Requerimento,Proposição
2259427,camara,2259427,PDL 356/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141470,2020-08-05,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1919429,6451fa03d28215f7c2f0022958ce052a,1,camara,Dep. José Guimarães (PT/CE),Dep. José Guimarães (PT/CE),1141470,Prop. Original / Apensada,Proposição
2259673,camara,2259673,PDL 359/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141470,2020-08-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920459,529f5b79017039276e19442b56fb302d,1,camara,Dep. José Guimarães (PT/CE),Dep. José Guimarães (PT/CE),1141470,Prop. Original / Apensada,Proposição
2259680,camara,2259680,PDL 360/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204415,2020-08-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920647,91221c629c992a78527e99ad35f6f06b,1,camara,Dep. Nereu Crispim (PSL/RS),Dep. Nereu Crispim (PSL/RS),1204415,Prop. Original / Apensada,Proposição
2259684,camara,2259684,PDL 361/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178986,2020-08-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920687,01c3291306586541b3164eaede8d2af1,0.125,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Prop. Original / Apensada,Proposição
2259684,camara,2259684,PDL 361/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204393,2020-08-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920687,01c3291306586541b3164eaede8d2af1,0.125,camara,Dep. Frei Anastacio Ribeiro (PT/PB),Dep. Frei Anastacio Ribeiro (PT/PB),1204393,Prop. Original / Apensada,Proposição
2259684,camara,2259684,PDL 361/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74160,2020-08-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920687,01c3291306586541b3164eaede8d2af1,0.125,camara,Dep. Patrus Ananias (PT/MG),Dep. Patrus Ananias (PT/MG),174160,Prop. Original / Apensada,Proposição
2259684,camara,2259684,PDL 361/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204370,2020-08-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920687,01c3291306586541b3164eaede8d2af1,0.125,camara,Dep. Célio Moura (PT/TO),Dep. Célio Moura (PT/TO),1204370,Prop. Original / Apensada,Proposição
2259684,camara,2259684,PDL 361/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160535,2020-08-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920687,01c3291306586541b3164eaede8d2af1,0.125,camara,Dep. Marcon (PT/RS),Dep. Marcon (PT/RS),1160535,Prop. Original / Apensada,Proposição
2259684,camara,2259684,PDL 361/2020,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178970,2020-08-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920687,01c3291306586541b3164eaede8d2af1,0.125,camara,Dep. João Daniel (PT/SE),Dep. João Daniel (PT/SE),1178970,Prop. Original / Apensada,Proposição
